family,arm,label,rpm,level_mps2,bandwidth_hz,hull_rms_mps2,recorded_rms_mps2,firing_hz,blade_hz,vre_offset_mps2,spectrum,hs_m,input,disp_x_rms_m,disp_y_rms_m,disp_z_rms_m,disp_3d_rms_m,roll_rms_deg,pitch_rms_deg,yaw_rms_deg,accel_bias_3d_rms_mps2,gyro_bias_3d_rms_radps,disp_x_mean_m,disp_y_mean_m,disp_z_mean_m,roll_mean_deg,pitch_mean_deg,yaw_mean_deg,disp_z_ref_rms_m,disp_z_pct_refrms,disp_z_pct_hs,tau_applied_s,sigma_applied_mps2,accel_variance_m2ps4
TFG,speed,speed 2000 rpm,2000.0,0.6,80.0,0.512922,0.410564,50.0,38.4615,1.70683e-05,PM-Stokes,4.0,wave_data_pmstokes_H4.000_L112.766_A30.00_P30.00.csv,1.15163195,1.03584743,0.387537777,1.59669077,10.2947702,8.63637066,79.0892944,2.27223301,0.000612397445,0.914161682,-0.347515702,-0.0368186608,-9.81464672,8.60209846,-78.6997757,1.04037023,37.2499847,9.68844414,3.6772511,1.01641393,1.00145435
TFG,speed,speed 2000 rpm,2000.0,0.6,80.0,0.512922,0.410564,50.0,38.4615,1.70683e-05,PM-Stokes,8.5,wave_data_pmstokes_H8.500_L202.839_A-30.00_P72.00.csv,8.26465702,7.20634985,1.45436931,11.0612488,24.2099876,18.1125774,141.822052,4.98238564,0.00219550147,6.980021,-5.85600281,-0.48376289,-23.8386192,-14.1800365,155.099121,2.16781425,67.0892029,17.1102276,4.32427931,1.47156906,2.1088438
TFG,speed,speed 2400 rpm,2400.0,0.6,80.0,0.6,0.454334,60.0,46.1538,2.33556e-05,JONSWAP,0.27,wave_data_jonswap_H0.270_L14.047_A30.00_P60.00.csv,0.0723109171,0.0964751914,0.017596947,0.121844098,14.6757278,7.68452835,110.613373,2.81126165,0.0152048962,0.0672723129,-0.0856239274,-0.00430200668,-13.534277,1.43140233,-112.234612,0.0534430593,32.9265327,6.51738787,1.52708197,0.178598464,0.0310637373
TFG,speed,speed 2400 rpm,2400.0,0.6,80.0,0.6,0.454334,60.0,46.1538,2.33556e-05,JONSWAP,1.5,wave_data_jonswap_H1.500_L50.710_A-30.00_P120.00.csv,0.586929798,1.3728869,0.107780278,1.49697089,6.78142023,7.01303101,103.906082,1.65676892,0.105780981,0.481057972,-1.32859266,-0.00529252505,-6.65221262,-6.85632086,-92.9039078,0.390963972,27.5678272,7.18535137,2.50573516,0.51666683,0.258023709
TFG,speed,speed 2400 rpm,2400.0,0.6,80.0,0.6,0.454334,60.0,46.1538,2.33556e-05,JONSWAP,4.0,wave_data_jonswap_H4.000_L112.766_A30.00_P30.00.csv,4.31459904,6.05173206,0.507660747,7.4496274,5.10126066,5.30127621,103.655312,1.10074794,0.311328381,1.28490889,-4.4543252,-0.0801431537,-4.57348537,-4.73819876,-76.321167,1.04307246,48.6697502,12.6915188,3.93698597,0.939571619,0.859921098
TFG,speed,speed 2400 rpm,2400.0,0.6,80.0,0.6,0.454334,60.0,46.1538,2.33556e-05,JONSWAP,8.5,wave_data_jonswap_H8.500_L202.839_A-30.00_P72.00.csv,7.45991993,17.5017681,0.572454035,19.0339165,7.71118164,8.0865097,103.339569,1.86125469,0.109010309,6.34727955,-16.6782055,0.0148031265,-7.48361778,-7.8731246,-75.1329193,2.15460348,26.5688801,6.73475313,4.49700069,1.23867714,1.49728501
TFG,speed,speed 2400 rpm,2400.0,0.6,80.0,0.6,0.454334,60.0,46.1538,2.33556e-05,PM-Stokes,0.27,wave_data_pmstokes_H0.270_L14.047_A30.00_P60.00.csv,0.0705475211,0.0932546258,0.0173646305,0.118215516,14.8032351,7.73238945,110.130737,2.83434653,0.0147769945,0.065797776,-0.082969375,-0.00437381817,-13.6412907,1.53828537,-110.933441,0.0499124601,34.7901726,6.43134451,1.51568127,0.176989019,0.0313681141
TFG,speed,speed 2400 rpm,2400.0,0.6,80.0,0.6,0.454334,60.0,46.1538,2.33556e-05,PM-Stokes,1.5,wave_data_pmstokes_H1.500_L50.710_A-30.00_P120.00.csv,0.514276922,1.23176324,0.111799508,1.33948517,6.7600975,7.43977356,103.208336,1.71108222,0.099139668,0.417443007,-1.18816268,-0.00694987038,-6.61838627,-7.28547859,-81.4708328,0.385561794,28.996521,7.45330048,2.32528996,0.554370224,0.29901126
TFG,speed,speed 2400 rpm,2400.0,0.6,80.0,0.6,0.454334,60.0,46.1538,2.33556e-05,PM-Stokes,4.0,wave_data_pmstokes_H4.000_L112.766_A30.00_P30.00.csv,2.06815505,5.07941294,0.266577214,5.49078894,7.64858961,8.37009811,103.587227,1.89641356,0.102031343,1.71761191,-4.88006639,-0.0113639357,-7.51411915,-8.19245434,-83.8742142,1.04037023,25.6233025,6.66443014,3.6752317,1.01552463,0.999432445
TFG,speed,speed 2400 rpm,2400.0,0.6,80.0,0.6,0.454334,60.0,46.1538,2.33556e-05,PM-Stokes,8.5,wave_data_pmstokes_H8.500_L202.839_A-30.00_P72.00.csv,6.32336903,15.5226736,0.602853715,16.7720547,9.21543598,8.27904797,103.517334,2.07299066,0.0968833119,5.35998487,-14.9413614,0.0126713589,-9.01513481,-8.04612732,-85.5180359,2.16781425,27.809288,7.09239674,4.32280397,1.47121179,2.10758352
TFG,speed,speed 2800 rpm,2800.0,0.6,80.0,0.698617,0.506742,70.0,53.8462,3.16641e-05,JONSWAP,0.27,wave_data_jonswap_H0.270_L14.047_A30.00_P60.00.csv,0.0497174077,0.128014594,0.0127526205,0.137920946,8.07312012,3.77460599,104.591797,1.5181036,0.13134861,0.0437207781,-0.125083908,-0.00126221892,-7.92589951,-3.64848089,-105.994072,0.0534430593,23.8620701,4.72319269,1.52675009,0.17873925,0.0311131496
TFG,speed,speed 2800 rpm,2800.0,0.6,80.0,0.698617,0.506742,70.0,53.8462,3.16641e-05,JONSWAP,1.5,wave_data_jonswap_H1.500_L50.710_A-30.00_P120.00.csv,0.91473937,1.41562974,0.163452491,1.69336128,3.87767625,2.19460869,103.953697,0.688190222,0.390823185,0.319624841,-1.13167,-0.00712907175,-3.49097228,-1.8136363,-92.0049133,0.390963972,41.80756,10.8968325,2.5057826,0.516679406,0.258034587
TFG,speed,speed 2800 rpm,2800.0,0.6,80.0,0.698617,0.506742,70.0,53.8462,3.16641e-05,JONSWAP,4.0,wave_data_jonswap_H4.000_L112.766_A30.00_P30.00.csv,14.7850456,15.0218668,1.87736475,21.160778,8.50842762,3.94921136,104.008514,1.17620313,0.452059627,0.884519458,-4.27511358,-0.75031656,-7.43999004,0.308120608,-101.634415,1.04307246,179.984116,46.9341202,3.93699741,0.939593971,0.85996604
TFG,speed,speed 2800 rpm,2800.0,0.6,80.0,0.698617,0.506742,70.0,53.8462,3.16641e-05,JONSWAP,8.5,wave_data_jonswap_H8.500_L202.839_A-30.00_P72.00.csv,29.2538586,32.4803619,4.91418409,43.9876251,6.9673934,4.35441303,103.824127,0.783662021,0.33257708,3.05291724,-13.6489973,-1.71139491,-5.10899782,-1.80889261,-84.816925,2.15460348,228.078339,57.8139305,4.49688959,1.23867571,1.4972868
TFG,speed,speed 2800 rpm,2800.0,0.6,80.0,0.698617,0.506742,70.0,53.8462,3.16641e-05,PM-Stokes,0.27,wave_data_pmstokes_H0.270_L14.047_A30.00_P60.00.csv,0.0494273528,0.124720417,0.0124351624,0.134732619,8.18779278,3.72883797,103.24575,1.5328877,0.138284504,0.0435377397,-0.121795073,-0.00130009116,-8.04375458,-3.62513661,-73.5160065,0.0499124601,24.9139442,4.60561562,1.51494217,0.177135795,0.0314193368
TFG,speed,speed 2800 rpm,2800.0,0.6,80.0,0.698617,0.506742,70.0,53.8462,3.16641e-05,PM-Stokes,1.5,wave_data_pmstokes_H1.500_L50.710_A-30.00_P120.00.csv,0.828360736,1.32781136,0.150507703,1.5722332,3.93875194,2.41667008,103.612633,0.720580816,0.375040501,0.328457057,-1.04846621,-0.00746722752,-3.54368663,-2.0335567,-75.5162201,0.385561794,39.0359497,10.0338469,2.32540202,0.554387331,0.299026996
TFG,speed,speed 2800 rpm,2800.0,0.6,80.0,0.698617,0.506742,70.0,53.8462,3.16641e-05,PM-Stokes,4.0,wave_data_pmstokes_H4.000_L112.766_A30.00_P30.00.csv,5.95972967,7.01498795,0.628604472,9.22624397,5.01015329,3.25820041,103.971458,0.766540647,0.346627593,1.11894357,-4.03930807,-0.146307454,-4.16367149,-2.0659256,-92.6814804,1.04037023,60.4212265,15.7151117,3.67526221,1.01554692,0.999479771
TFG,speed,speed 2800 rpm,2800.0,0.6,80.0,0.698617,0.506742,70.0,53.8462,3.16641e-05,PM-Stokes,8.5,wave_data_pmstokes_H8.500_L202.839_A-30.00_P72.00.csv,21.5126019,24.1362648,3.35305882,32.5052986,7.43469191,4.17706776,104.139748,0.959229827,0.314720124,2.78743649,-10.7920542,-0.984156609,-6.00892353,-2.20173955,-112.143723,2.16781425,154.674637,39.4477501,4.32269812,1.47120249,2.10756421
TFG,speed,speed 3200 rpm,3200.0,0.6,80.0,0.807673,0.565733,80.0,61.5385,4.23214e-05,JONSWAP,0.27,wave_data_jonswap_H0.270_L14.047_A30.00_P60.00.csv,0.0865482688,0.130248427,0.0141410232,0.157019824,1.80027068,1.57445252,104.067932,0.394258469,0.602738738,0.03530927,-0.103375874,-0.000889392628,-1.3728534,1.35781217,-100.44754,0.0534430593,26.45998,5.23741579,1.52872837,0.179095894,0.0312406886
TFG,speed,speed 3200 rpm,3200.0,0.6,80.0,0.807673,0.565733,80.0,61.5385,4.23214e-05,JONSWAP,1.5,wave_data_jonswap_H1.500_L50.710_A-30.00_P120.00.csv,4.61720896,4.74545431,0.532545745,6.64240599,5.5748601,5.80654812,104.152443,1.13050783,0.636057675,0.191177592,-1.08601725,-0.158563033,-4.65145588,5.1503787,-112.423424,0.390963972,136.213501,35.5030479,2.50567913,0.51674819,0.258108079
TFG,speed,speed 3200 rpm,3200.0,0.6,80.0,0.807673,0.565733,80.0,61.5385,4.23214e-05,JONSWAP,4.0,wave_data_jonswap_H4.000_L112.766_A30.00_P30.00.csv,35.4148827,34.454792,4.84812641,49.6472664,16.0984707,8.09522152,103.985901,2.00008225,0.573278129,2.84237409,-3.81413221,-2.54289675,-13.7136402,-0.518388748,-95.1980667,1.04307246,464.792877,121.203163,3.9369266,0.939637363,0.860039949
TFG,speed,speed 3200 rpm,3200.0,0.6,80.0,0.807673,0.565733,80.0,61.5385,4.23214e-05,JONSWAP,8.5,wave_data_jonswap_H8.500_L202.839_A-30.00_P72.00.csv,70.8924255,74.5273209,11.5563622,103.506554,16.7975655,10.9874039,104.210831,2.13161159,0.436084211,6.20157099,-23.0549469,-4.85249138,-13.2697449,6.07360697,-125.174507,2.15460348,536.356812,135.957199,4.49687576,1.23865473,1.49722064
TFG,speed,speed 3200 rpm,3200.0,0.6,80.0,0.807673,0.565733,80.0,61.5385,4.23214e-05,PM-Stokes,0.27,wave_data_pmstokes_H0.270_L14.047_A30.00_P60.00.csv,0.0999001041,0.137458235,0.013668336,0.170474693,1.83945107,1.88530886,103.957588,0.437442631,0.634695351,0.0325552933,-0.100116394,-0.0010326237,-1.47503698,1.70043182,-91.4381638,0.0499124601,27.3846169,5.06234646,1.51740801,0.177482292,0.0315429978
TFG,speed,speed 3200 rpm,3200.0,0.6,80.0,0.807673,0.565733,80.0,61.5385,4.23214e-05,PM-Stokes,1.5,wave_data_pmstokes_H1.500_L50.710_A-30.00_P120.00.csv,3.15873933,3.33113146,0.348692149,4.60387421,3.62116027,5.32288027,104.216286,0.906096399,0.578950524,0.26919961,-0.971579611,-0.0851593465,-2.46236229,4.81169605,-119.168915,0.385561794,90.4374161,23.2461414,2.32526565,0.554465532,0.299118221
TFG,speed,speed 3200 rpm,3200.0,0.6,80.0,0.807673,0.565733,80.0,61.5385,4.23214e-05,PM-Stokes,4.0,wave_data_pmstokes_H4.000_L112.766_A30.00_P30.00.csv,21.0622082,20.4543018,2.66340899,29.4803123,10.4442596,6.52939606,103.843651,1.44334745,0.520778418,-0.119242959,-4.06735754,-1.04617083,-8.5058403,3.01154613,-86.7971268,1.04037023,256.00589,66.585228,3.67517519,1.01559854,0.999579787
TFG,speed,speed 3200 rpm,3200.0,0.6,80.0,0.807673,0.565733,80.0,61.5385,4.23214e-05,PM-Stokes,8.5,wave_data_pmstokes_H8.500_L202.839_A-30.00_P72.00.csv,51.117012,52.030014,8.07807827,73.3847885,14.1594,8.26330566,104.325439,1.65737832,0.423724949,4.47069645,-16.4183826,-2.75638437,-11.3323555,3.6511693,-127.201683,2.16781425,372.636993,95.0362167,4.32266378,1.47117829,2.10747838
TFG,level,level 0.15 m/s^2,2400.0,0.15,80.0,0.15,0.113583,60.0,46.1538,1.45972e-06,JONSWAP,0.27,wave_data_jonswap_H0.270_L14.047_A30.00_P60.00.csv,0.0130938627,0.0102876434,0.0113178343,0.0201340076,0.762582362,2.70470309,8.56342983,0.479253024,0.00011526965,0.00709909992,0.000482398871,-0.00074514735,-0.57032907,2.43734431,-7.90203857,0.0534430593,21.1773701,4.19179058,1.52940035,0.177917972,0.0308135264
TFG,level,level 0.15 m/s^2,2400.0,0.15,80.0,0.15,0.113583,60.0,46.1538,1.45972e-06,JONSWAP,1.5,wave_data_jonswap_H1.500_L50.710_A-30.00_P120.00.csv,0.0945440307,0.072635144,0.0653823689,0.135975331,0.682982862,2.78677082,8.99698734,0.487750649,0.000120121898,0.0607832931,0.00555784488,-0.00426394399,-0.472223073,2.56353664,-8.52766418,0.390963972,16.7233753,4.35882425,2.50600576,0.516495824,0.257834852
TFG,level,level 0.15 m/s^2,2400.0,0.15,80.0,0.15,0.113583,60.0,46.1538,1.45972e-06,JONSWAP,4.0,wave_data_jonswap_H4.000_L112.766_A30.00_P30.00.csv,0.33289358,0.181350708,0.173519939,0.416911721,0.664144039,2.65490294,9.69990826,0.464459687,0.000128471336,0.20888631,0.0143052563,-0.0100010764,-0.458475411,2.46504569,-9.38752174,1.04307246,16.6354637,4.33799839,3.93707848,0.939426303,0.859647572
TFG,level,level 0.15 m/s^2,2400.0,0.15,80.0,0.15,0.113583,60.0,46.1538,1.45972e-06,JONSWAP,8.5,wave_data_jonswap_H8.500_L202.839_A-30.00_P72.00.csv,0.852816045,0.577944636,0.338778019,1.0844748,0.687841952,2.67246938,8.64592457,0.463786721,0.000135472103,0.619961858,0.0892862156,-0.0139703341,-0.504873812,2.50669551,-8.32991791,2.15460348,15.7234497,3.9856236,4.49695444,1.23859346,1.4970758
TFG,level,level 0.15 m/s^2,2400.0,0.15,80.0,0.15,0.113583,60.0,46.1538,1.45972e-06,PM-Stokes,0.27,wave_data_pmstokes_H0.270_L14.047_A30.00_P60.00.csv,0.0128835971,0.010109094,0.0112529816,0.0198698379,0.760652125,2.72231579,8.33913136,0.482050508,0.000111846086,0.00693408865,0.00053377531,-0.000766413636,-0.570284605,2.45256782,-7.67259741,0.0499124601,22.545435,4.16777086,1.51846588,0.17631343,0.0311138052
TFG,level,level 0.15 m/s^2,2400.0,0.15,80.0,0.15,0.113583,60.0,46.1538,1.45972e-06,PM-Stokes,1.5,wave_data_pmstokes_H1.500_L50.710_A-30.00_P120.00.csv,0.0872951373,0.0682569519,0.0637607574,0.12784712,0.615993679,2.57621074,8.60520458,0.450628132,0.000119743207,0.051972162,0.00485556852,-0.00365433004,-0.414503157,2.37135196,-8.20091343,0.385561794,16.5371056,4.25071716,2.32560325,0.554192185,0.298792452
TFG,level,level 0.15 m/s^2,2400.0,0.15,80.0,0.15,0.113583,60.0,46.1538,1.45972e-06,PM-Stokes,4.0,wave_data_pmstokes_H4.000_L112.766_A30.00_P30.00.csv,0.306273133,0.167607874,0.169043913,0.387906522,0.560266435,2.3066721,8.51815033,0.40395382,0.000125288032,0.167367667,0.0129877441,-0.00755295251,-0.383767664,2.14594078,-8.26010036,1.04037023,16.2484398,4.22609806,3.67530274,1.01537144,0.999122143
TFG,level,level 0.15 m/s^2,2400.0,0.15,80.0,0.15,0.113583,60.0,46.1538,1.45972e-06,PM-Stokes,8.5,wave_data_pmstokes_H8.500_L202.839_A-30.00_P72.00.csv,0.728889942,0.551991582,0.336838901,0.974389911,0.643673658,2.33204007,7.7711997,0.408343852,0.000135758542,0.467541128,0.0738764107,-0.0117204012,-0.505676091,2.20173383,-7.54641819,2.16781425,15.5381813,3.96281052,4.32276201,1.47113264,2.10734868
TFG,level,level 0.30 m/s^2,2400.0,0.3,80.0,0.3,0.227167,60.0,46.1538,5.8389e-06,JONSWAP,0.27,wave_data_jonswap_H0.270_L14.047_A30.00_P60.00.csv,0.0241648071,0.0113581689,0.0129472949,0.0296745393,3.78788853,8.39532948,31.4177933,1.56824529,0.000198128211,0.0186395198,-0.0028343501,-0.00206882879,-2.87211227,7.82023525,-29.7264271,0.0534430593,24.2263355,4.79529428,1.52862442,0.178053215,0.0308642834
TFG,level,level 0.30 m/s^2,2400.0,0.3,80.0,0.3,0.227167,60.0,46.1538,5.8389e-06,JONSWAP,1.5,wave_data_jonswap_H1.500_L50.710_A-30.00_P120.00.csv,0.232675433,0.117589556,0.0798509642,0.272656083,3.24933577,8.25415707,32.3837357,1.5054611,0.000208987665,0.182799056,-0.0272499677,-0.0112577146,-2.42075658,7.82279539,-31.207777,0.390963972,20.4241238,5.32339764,2.5059166,0.516540527,0.257885039
TFG,level,level 0.30 m/s^2,2400.0,0.3,80.0,0.3,0.227167,60.0,46.1538,5.8389e-06,JONSWAP,4.0,wave_data_jonswap_H4.000_L112.766_A30.00_P30.00.csv,0.755566537,0.410671264,0.223031729,0.888411403,2.91057348,7.82057858,31.7151566,1.41477013,0.00020267209,0.652124584,-0.0856040046,-0.0254428759,-2.21317053,7.48451567,-30.9214897,1.04307246,21.3821888,5.57579327,3.93704319,0.939467013,0.859725475
TFG,level,level 0.30 m/s^2,2400.0,0.3,80.0,0.3,0.227167,60.0,46.1538,5.8389e-06,JONSWAP,8.5,wave_data_jonswap_H8.500_L202.839_A-30.00_P72.00.csv,2.29544711,1.02799952,0.385194957,2.54445195,2.91112304,7.91732407,30.6077137,1.41357327,0.000219545749,1.9713223,-0.218623534,-0.0439661257,-2.28403974,7.61834717,-29.8349838,2.15460348,17.8777657,4.53170538,4.49697971,1.23862028,1.49714255
TFG,level,level 0.30 m/s^2,2400.0,0.3,80.0,0.3,0.227167,60.0,46.1538,5.8389e-06,PM-Stokes,0.27,wave_data_pmstokes_H0.270_L14.047_A30.00_P60.00.csv,0.0235780682,0.0110098515,0.0126727764,0.0289437622,3.828264,8.4667902,31.3626976,1.58212149,0.000195383909,0.0182673112,-0.00272517744,-0.00209478405,-2.91120338,7.88551426,-29.6461258,0.0499124601,25.3900051,4.69362068,1.51752317,0.17644535,0.031165598
TFG,level,level 0.30 m/s^2,2400.0,0.3,80.0,0.3,0.227167,60.0,46.1538,5.8389e-06,PM-Stokes,1.5,wave_data_pmstokes_H1.500_L50.710_A-30.00_P120.00.csv,0.201858863,0.109495819,0.0776582807,0.242419362,2.77543998,7.66370869,30.4366341,1.38494802,0.000198577371,0.154096052,-0.0217753854,-0.00905587897,-2.01551247,7.25612497,-29.416214,0.385561794,20.141592,5.17721844,2.32549047,0.554237604,0.298850179
TFG,level,level 0.30 m/s^2,2400.0,0.3,80.0,0.3,0.227167,60.0,46.1538,5.8389e-06,PM-Stokes,4.0,wave_data_pmstokes_H4.000_L112.766_A30.00_P30.00.csv,0.627757609,0.346139342,0.211769015,0.747487903,2.19884658,6.88067532,27.8010464,1.22928381,0.00018291267,0.503989458,-0.0584554411,-0.017547721,-1.61080492,6.57781315,-27.1685162,1.04037023,20.3551579,5.29422522,3.67528558,1.01541078,0.99920398
TFG,level,level 0.30 m/s^2,2400.0,0.3,80.0,0.3,0.227167,60.0,46.1538,5.8389e-06,PM-Stokes,8.5,wave_data_pmstokes_H8.500_L202.839_A-30.00_P72.00.csv,1.73267448,0.951080084,0.383594245,2.01341963,2.33218598,6.98194838,26.8211231,1.24112952,0.000200278693,1.42568374,-0.131841734,-0.0299847275,-1.86436963,6.73713493,-26.2581615,2.16781425,17.6949768,4.51287317,4.32277632,1.47115731,2.10742331
TFG,level,level 1.20 m/s^2,2400.0,1.2,80.0,1.2,0.908668,60.0,46.1538,9.34224e-05,JONSWAP,0.27,wave_data_jonswap_H0.270_L14.047_A30.00_P60.00.csv,1.53243864,1.531968,0.10269402,2.16929483,2.69461393,7.91179609,103.897636,1.27315533,1.30393946,0.0307739526,-0.0899593011,-0.0543615147,-0.405858576,-7.38910437,-82.9767227,0.0534430593,192.155945,38.0348206,1.52433717,0.180785507,0.0318584777
TFG,level,level 1.20 m/s^2,2400.0,1.2,80.0,1.2,0.908668,60.0,46.1538,9.34224e-05,JONSWAP,1.5,wave_data_jonswap_H1.500_L50.710_A-30.00_P120.00.csv,23.4978848,22.9693489,4.05599356,33.108799,15.7447863,12.6750154,103.799606,3.14508796,0.970242321,-0.0348340683,-1.57313168,-0.723139465,9.76959133,-6.49683523,-65.8246536,0.390963972,1037.43408,270.399567,2.50532675,0.517068326,0.25845471
TFG,level,level 1.20 m/s^2,2400.0,1.2,80.0,1.2,0.908668,60.0,46.1538,9.34224e-05,JONSWAP,4.0,wave_data_jonswap_H4.000_L112.766_A30.00_P30.00.csv,69.0155487,61.6824875,16.8007717,94.0751877,20.9449215,21.7130699,104.134155,1.98672891,0.741354406,-15.5351486,4.14907408,0.870118916,11.228694,-14.103858,-136.879486,1.04307246,1610.70032,420.019287,3.93684077,0.939874589,0.860487461
TFG,level,level 1.20 m/s^2,2400.0,1.2,80.0,1.2,0.908668,60.0,46.1538,9.34224e-05,JONSWAP,8.5,wave_data_jonswap_H8.500_L202.839_A-30.00_P72.00.csv,125.635818,113.794838,31.4521122,172.403198,20.286129,18.8452015,103.189087,2.70447254,0.528009236,30.9608116,-8.07381058,1.36207509,9.59417629,-11.2494488,-27.5776691,2.15460348,1459.76331,370.024841,4.49702263,1.23882592,1.49764669
TFG,level,level 1.20 m/s^2,2400.0,1.2,80.0,1.2,0.908668,60.0,46.1538,9.34224e-05,PM-Stokes,0.27,wave_data_pmstokes_H0.270_L14.047_A30.00_P60.00.csv,1.56073344,1.56509173,0.0886289105,2.21207047,2.72419596,8.52313519,103.886307,1.37464368,1.30942702,0.0158148017,-0.104982696,-0.0492162034,-0.339896679,-7.97764349,-80.1834946,0.0499124601,177.56871,32.8255234,1.5122056,0.179181695,0.0321689546
TFG,level,level 1.20 m/s^2,2400.0,1.2,80.0,1.2,0.908668,60.0,46.1538,9.34224e-05,PM-Stokes,1.5,wave_data_pmstokes_H1.500_L50.710_A-30.00_P120.00.csv,16.4616947,16.4782219,2.76202154,23.4552326,11.3795948,10.9399614,103.870537,2.14541507,0.926395833,1.66660976,-0.673222423,-0.787718773,6.54526997,-7.03526783,-72.5445175,0.385561794,716.362854,184.134766,2.32482648,0.55480063,0.29951629
TFG,level,level 1.20 m/s^2,2400.0,1.2,80.0,1.2,0.908668,60.0,46.1538,9.34224e-05,PM-Stokes,4.0,wave_data_pmstokes_H4.000_L112.766_A30.00_P30.00.csv,37.9696922,42.6429062,7.88982105,57.6399536,14.527277,17.2726822,103.78286,2.4800272,0.648362219,1.2201575,-11.0786572,-1.78939009,8.96107483,-13.6532555,-83.376236,1.04037023,758.366699,197.245529,3.67513895,1.01585066,1.00008762
TFG,level,level 1.20 m/s^2,2400.0,1.2,80.0,1.2,0.908668,60.0,46.1538,9.34224e-05,PM-Stokes,8.5,wave_data_pmstokes_H8.500_L202.839_A-30.00_P72.00.csv,85.3156967,88.1560898,18.8952427,124.126122,17.5292244,18.9524422,103.037064,3.93101788,0.50046134,16.8085384,-23.9085636,-4.55779123,9.8924017,-14.9109974,-49.1530914,2.16781425,871.626465,222.296967,4.32280254,1.47135162,2.10798812
TFG,level,level 2.40 m/s^2,2400.0,2.4,80.0,2.4,1.81734,60.0,46.1538,0.000373689,JONSWAP,0.27,wave_data_jonswap_H0.270_L14.047_A30.00_P60.00.csv,1.27746832,1.27122998,0.138673648,1.80753458,19.2552204,17.6635132,103.889381,4.14717627,3.45671749,0.0490250438,-0.10166584,-0.0428796895,18.9700203,-17.1323586,-75.8056641,0.0534430593,259.479248,51.360611,1.51865149,0.189300135,0.035023734
TFG,level,level 2.40 m/s^2,2400.0,2.4,80.0,2.4,1.81734,60.0,46.1538,0.000373689,JONSWAP,1.5,wave_data_jonswap_H1.500_L50.710_A-30.00_P120.00.csv,5.93669224,5.36605597,0.910074353,8.05401134,11.6501741,15.0544729,103.915443,2.32383561,3.53436661,-0.277697355,-0.924450696,-0.0603875332,10.225812,-13.6568737,-88.4639053,0.390963972,232.777054,60.6716194,2.5044415,0.518476069,0.259942949
TFG,level,level 2.40 m/s^2,2400.0,2.4,80.0,2.4,1.81734,60.0,46.1538,0.000373689,JONSWAP,4.0,wave_data_jonswap_H4.000_L112.766_A30.00_P30.00.csv,8.58826637,8.69071102,3.34021473,12.6666412,29.8739586,11.3977823,103.842056,2.0355103,4.18762493,2.63610339,-1.626333,-1.03876138,28.8797989,-7.5418992,-36.3494415,1.04307246,320.228455,83.5053711,3.93653703,0.94084996,0.86230129
TFG,level,level 2.40 m/s^2,2400.0,2.4,80.0,2.4,1.81734,60.0,46.1538,0.000373689,JONSWAP,8.5,wave_data_jonswap_H8.500_L202.839_A-30.00_P72.00.csv,53.3727112,51.1926308,9.36556435,74.5455933,10.9203186,14.2487402,103.923775,0.684562445,3.3887682,-0.949866116,-3.30046082,-1.03101802,0.825900793,-7.75811195,-87.863884,2.15460348,434.676941,110.183105,4.49697351,1.23923409,1.4986279
TFG,level,level 2.40 m/s^2,2400.0,2.4,80.0,2.4,1.81734,60.0,46.1538,0.000373689,PM-Stokes,0.27,wave_data_pmstokes_H0.270_L14.047_A30.00_P60.00.csv,1.46985233,1.41667211,0.133149683,2.04576492,20.1536655,17.5754509,103.903709,4.25031281,3.47996736,-0.0174140465,-0.00260122586,-0.0531264544,19.8631554,-17.0310135,-79.9151993,0.0499124601,266.766418,49.3146973,1.50494742,0.187761813,0.0353555121
TFG,level,level 2.40 m/s^2,2400.0,2.4,80.0,2.4,1.81734,60.0,46.1538,0.000373689,PM-Stokes,1.5,wave_data_pmstokes_H1.500_L50.710_A-30.00_P120.00.csv,6.65755701,7.02129269,1.23742843,9.754632,10.6473484,15.2995939,103.866386,2.11426258,3.5104959,0.438909143,-1.48660207,-0.0716305748,8.22052574,-13.3993473,-66.271698,0.385561794,320.94165,82.495224,2.32394361,0.556318283,0.301255882
TFG,level,level 2.40 m/s^2,2400.0,2.4,80.0,2.4,1.81734,60.0,46.1538,0.000373689,PM-Stokes,4.0,wave_data_pmstokes_H4.000_L112.766_A30.00_P30.00.csv,32.1114616,27.725008,10.3749962,43.6745071,13.4827147,13.5628796,103.968979,6.85147619,3.42436671,4.56873083,-4.98695469,-0.0347232707,3.60779905,-1.68148625,-145.34816,1.04037023,997.240784,259.374908,3.6750052,1.01688409,1.00215507
TFG,level,level 2.40 m/s^2,2400.0,2.4,80.0,2.4,1.81734,60.0,46.1538,0.000373689,PM-Stokes,8.5,wave_data_pmstokes_H8.500_L202.839_A-30.00_P72.00.csv,52.3813934,68.0554657,14.4197531,87.0820618,23.1951885,16.1980343,103.853279,3.37339354,3.45630932,-5.55927992,-5.86729574,0.602862239,-19.0556049,7.57009125,8.59797859,2.16781425,665.174744,169.64415,4.32267141,1.47172189,2.10904264
